time,size,volume,Candle1Size,Candle2Size,Candle3Size,Candle4Size,breakout_type,support_level,resistance_level
2023-07-27 02:00:00+00:00,2.4750000000001364,3995,2.8200000000001637,2.650000000000091,0.650000000000091,0.3350000000000364,resistance,1953.995,1977.26
2023-07-27 14:00:00+00:00,0.6850000000001728,11386,11.055000000000064,3.7450000000001182,13.924999999999955,4.964999999999918,support,1953.995,1980.275
2023-07-27 15:00:00+00:00,0.12000000000011823,7005,1.3949999999999818,0.6850000000001728,11.055000000000064,3.7450000000001182,support,1945.45,1980.275
2023-07-27 16:30:00+00:00,0.5799999999999272,3033,3.2150000000001455,2.105000000000018,0.12000000000011823,1.3949999999999818,support,1944.625,1980.275
2023-08-01 13:00:00+00:00,1.5499999999999545,6831,4.380000000000109,2.375,2.3049999999998363,0.3849999999999909,support,1949.39,1971.46
2023-08-01 14:30:00+00:00,1.4800000000000182,7450,3.7950000000000728,0.31999999999993634,1.5499999999999545,4.380000000000109,support,1946.885,1971.46
2023-08-01 15:30:00+00:00,1.0450000000000728,3463,3.3599999999999,1.4800000000000182,3.7950000000000728,0.31999999999993634,support,1945.105,1971.46
2023-08-01 16:30:00+00:00,0.1999999999998181,1953,1.275000000000091,1.0450000000000728,3.3599999999999,1.4800000000000182,support,1943.325,1971.46
2023-08-01 17:30:00+00:00,0.8399999999999181,2281,1.1950000000001637,0.1999999999998181,1.275000000000091,1.0450000000000728,support,1942.995,1971.46
2023-08-02 14:30:00+00:00,0.5449999999998454,8688,9.855000000000018,0.07000000000016371,0.22000000000002728,2.8450000000000273,support,1941.985,1971.46
2023-08-02 15:30:00+00:00,1.9349999999999454,5506,1.9259999999999309,0.5449999999998454,9.855000000000018,0.07000000000016371,support,1935.405,1971.46
2023-08-03 07:00:00+00:00,0.7999999999999545,3983,0.5349999999998545,1.1549999999999727,0.5149999999998727,0.5399999999999636,support,1933.67,1962.265
2023-08-03 12:30:00+00:00,1.634999999999991,9800,3.605000000000018,0.48500000000012733,1.1399999999998727,2.2150000000001455,support,1933.555,1956.995
2023-08-06 22:30:00+00:00,1.5700000000001637,901,2.7899999999999636,0.7850000000000819,0.5,0.125,resistance,1931.44,1943.5
2023-08-08 02:00:00+00:00,2.005000000000109,2612,1.6649999999999636,2.480000000000018,0.2300000000000182,1.25,support,1932.02,1945.385
2023-08-08 08:00:00+00:00,2.050000000000182,2898,2.3099999999999454,0.375,0.024999999999863576,0.8599999999999,support,1931.645,1945.385
2023-08-08 12:00:00+00:00,2.3099999999999454,7913,3.3250000000000455,1.490000000000009,1.699999999999818,2.509999999999991,support,1930.54,1945.385
2023-08-09 11:30:00+00:00,0.24500000000011823,2642,0.4900000000000091,0.7999999999999545,0.1799999999998363,1.5650000000000546,support,1924.89,1940.96
2023-08-09 14:00:00+00:00,0.10500000000001819,8669,2.119999999999891,0.07500000000004547,1.2350000000001273,0.9200000000000728,support,1923.595,1940.96
2023-08-09 15:00:00+00:00,0.3550000000000182,6900,5.569999999999936,0.10500000000001819,2.119999999999891,0.07500000000004547,support,1922.89,1940.96
2023-08-09 17:00:00+00:00,0.8249999999998181,3823,0.9249999999999545,0.4700000000000273,0.2999999999999545,0.3550000000000182,support,1916.795,1940.96
2023-08-09 18:30:00+00:00,0.0649999999998272,1984,0.3849999999999909,0.7400000000000091,0.8249999999998181,0.9249999999999545,support,1916.375,1937.155
2023-08-09 19:30:00+00:00,0.3450000000000273,1917,0.31999999999993634,0.0649999999998272,0.3849999999999909,0.7400000000000091,support,1916.155,1937.155
2023-08-10 18:00:00+00:00,0.30500000000006366,4150,2.6800000000000637,4.2650000000001,1.0750000000000455,0.5049999999998818,support,1914.95,1931.545
2023-08-10 20:00:00+00:00,0.1150000000000091,1266,0.9649999999999181,0.6949999999999363,0.9900000000000091,0.30500000000006366,support,1913.73,1931.545
2023-08-10 22:00:00+00:00,0.055000000000063665,469,1.115000000000009,0.1150000000000091,0.9649999999999181,0.6949999999999363,support,1913.385,1931.545
2023-08-14 00:30:00+00:00,0.3500000000001364,2040,2.2999999999999545,0.5199999999999818,0.5299999999999727,0.9750000000001364,support,1912.42,1926.3
2023-08-14 12:30:00+00:00,2.7549999999998818,7291,6.4249999999999545,0.1349999999999909,0.5850000000000364,0.3300000000001546,support,1911.055,1926.3
2023-08-14 13:30:00+00:00,1.4649999999999181,9122,4.745000000000118,2.7549999999998818,6.4249999999999545,0.1349999999999909,support,1907.595,1926.3
2023-08-15 08:30:00+00:00,0.4900000000000091,3549,1.1800000000000637,0.3000000000001819,0.3849999999999909,0.21499999999991815,support,1904.25,1920.25
2023-08-15 10:30:00+00:00,0.7949999999998454,2964,1.3799999999998818,0.5950000000000273,0.3949999999999818,0.4900000000000091,support,1903.845,1920.25
2023-08-15 12:30:00+00:00,0.5650000000000546,12135,1.3450000000000273,0.7649999999998727,0.4699999999997999,0.7949999999998454,support,1903.115,1920.25
2023-08-15 19:00:00+00:00,0.4500000000000455,2263,1.0799999999999272,0.709999999999809,0.3999999999998636,0.3550000000000182,support,1902.94,1915.195
2023-08-15 20:30:00+00:00,0.5699999999999363,822,0.3999999999998636,0.31500000000005457,0.4500000000000455,1.0799999999999272,support,1902.67,1915.195
2023-08-15 23:00:00+00:00,0.08999999999991815,603,0.43499999999994543,0.035000000000081855,0.5699999999999363,0.3999999999998636,support,1901.79,1915.195
2023-08-16 00:00:00+00:00,0.2400000000000091,1190,0.13000000000010914,0.08999999999991815,0.43499999999994543,0.035000000000081855,support,1901.515,1915.195
2023-08-16 13:00:00+00:00,2.490000000000009,6228,1.1649999999999636,1.275000000000091,2.0800000000001546,0.900000000000091,support,1901.455,1915.195
